cod_ibge6,leitos_internacao,leitos_internacao_sus,ano
220820,35.0,35.0,2015
220830,65.0,65.0,2015
220840,92.0,92.0,2015
220850,17.0,17.0,2015
220855,3.0,3.0,2015
220860,16.0,16.0,2015
220870,19.0,19.0,2015
220880,27.0,27.0,2015
220890,8.0,8.0,2015
220900,2.0,2.0,2015
220910,31.0,30.0,2015
220920,10.0,10.0,2015
220937,16.0,8.0,2015
220940,6.0,6.0,2015
220950,7.0,7.0,2015
220960,20.0,20.0,2015
220970,7.0,7.0,2015
220980,15.0,15.0,2015
220987,14.0,14.0,2015
220990,12.0,12.0,2015
221000,64.0,64.0,2015
221010,3.0,3.0,2015
221020,8.0,8.0,2015
221030,29.0,29.0,2015
221040,44.0,39.0,2015
221050,41.0,41.0,2015
221060,289.0,268.0,2015
221065,16.0,,2015
221070,52.0,52.0,2015
221080,32.0,32.0,2015
221090,12.0,12.0,2015
221100,2906.0,2258.0,2015
221110,35.0,35.0,2015
221120,37.0,37.0,2015
221130,46.0,46.0,2015
221140,14.0,14.0,2015
221170,19.0,19.0,2015
230020,70.0,70.0,2015
230030,150.0,146.0,2015
230040,27.0,27.0,2015
230060,19.0,19.0,2015
230070,33.0,33.0,2015
230075,36.0,36.0,2015
230080,16.0,16.0,2015
230090,12.0,12.0,2015
230100,93.0,40.0,2015
230110,109.0,96.0,2015
230120,50.0,50.0,2015
230125,18.0,18.0,2015
230130,42.0,42.0,2015
230140,12.0,12.0,2015
230150,16.0,16.0,2015
230160,46.0,46.0,2015
230170,89.0,89.0,2015
230180,19.0,19.0,2015
230185,17.0,17.0,2015
230190,358.0,327.0,2015
230195,25.0,25.0,2015
230200,30.0,30.0,2015
230205,9.0,9.0,2015
230210,66.0,52.0,2015
230220,25.0,25.0,2015
230230,30.0,30.0,2015
230240,66.0,66.0,2015
230250,224.0,202.0,2015
230260,79.0,79.0,2015
230270,87.0,87.0,2015
230280,122.0,101.0,2015
230290,14.0,14.0,2015
230300,21.0,21.0,2015
230310,18.0,18.0,2015
230320,33.0,33.0,2015
230330,26.0,26.0,2015
230340,16.0,16.0,2015
230350,69.0,65.0,2015
230360,18.0,18.0,2015
230365,23.0,23.0,2015
230370,278.0,278.0,2015
230380,62.0,52.0,2015
230390,33.0,33.0,2015
230393,16.0,16.0,2015
230395,11.0,11.0,2015
230400,14.0,14.0,2015
230410,138.0,110.0,2015
230420,608.0,388.0,2015
230423,30.0,30.0,2015
230425,56.0,56.0,2015
230426,12.0,12.0,2015
230427,9.0,9.0,2015
230428,90.0,56.0,2015
230430,42.0,42.0,2015
230435,8.0,8.0,2015
230440,7509.0,5353.0,2015
230445,12.0,12.0,2015
230450,31.0,31.0,2015
230460,13.0,13.0,2015
230470,32.0,32.0,2015
230480,25.0,25.0,2015
230490,19.0,19.0,2015
230495,13.0,13.0,2015
230500,45.0,45.0,2015
230510,5.0,5.0,2015
230520,21.0,21.0,2015
230523,46.0,46.0,2015
230526,21.0,21.0,2015
230530,29.0,29.0,2015
230533,8.0,8.0,2015
230535,16.0,16.0,2015
230540,119.0,54.0,2015
230550,221.0,181.0,2015
230560,19.0,19.0,2015
230565,18.0,18.0,2015
230570,26.0,26.0,2015
230580,172.0,45.0,2015
230590,40.0,40.0,2015
230600,30.0,30.0,2015
230610,18.0,18.0,2015
230620,17.0,17.0,2015
230625,26.0,26.0,2015
230630,34.0,34.0,2015
230640,152.0,138.0,2015
230650,28.0,28.0,2015
230655,30.0,30.0,2015
230670,19.0,19.0,2015
230680,40.0,40.0,2015
230690,31.0,31.0,2015
230700,24.0,24.0,2015
230710,64.0,64.0,2015
230720,33.0,33.0,2015
230725,17.0,,2015
230730,447.0,336.0,2015
230740,25.0,25.0,2015
230750,47.0,43.0,2015
230760,115.0,97.0,2015
230763,24.0,24.0,2015
230765,266.0,239.0,2015
230770,119.0,51.0,2015
230780,32.0,32.0,2015
230790,9.0,9.0,2015
230800,30.0,30.0,2015
230810,70.0,70.0,2015
230820,20.0,20.0,2015
230830,77.0,33.0,2015
230835,28.0,28.0,2015
230837,11.0,11.0,2015
230840,72.0,72.0,2015
230850,30.0,30.0,2015
230860,25.0,25.0,2015
230870,149.0,119.0,2015
230880,12.0,12.0,2015
230890,20.0,20.0,2015
230900,40.0,40.0,2015
230910,9.0,9.0,2015
230920,20.0,20.0,2015
230930,43.0,43.0,2015
230940,20.0,20.0,2015
230945,19.0,19.0,2015
230950,37.0,37.0,2015
230960,82.0,80.0,2015
230970,24.0,24.0,2015
230980,20.0,20.0,2015
231000,9.0,9.0,2015
231010,16.0,16.0,2015
231020,41.0,41.0,2015
231025,25.0,25.0,2015
231030,38.0,38.0,2015
231040,28.0,28.0,2015
231050,54.0,54.0,2015
231060,12.0,12.0,2015
231070,51.0,51.0,2015
231080,19.0,19.0,2015
231085,14.0,14.0,2015
231090,18.0,18.0,2015
231100,21.0,21.0,2015
231110,22.0,22.0,2015
231120,18.0,18.0,2015
231123,13.0,13.0,2015
231126,17.0,17.0,2015
231130,104.0,97.0,2015
231135,24.0,24.0,2015
231140,286.0,286.0,2015
231150,28.0,28.0,2015
231160,59.0,56.0,2015
231170,28.0,28.0,2015
231180,262.0,209.0,2015
231190,37.0,37.0,2015
231195,14.0,14.0,2015
231200,40.0,40.0,2015
231210,19.0,19.0,2015
231220,46.0,46.0,2015
231230,94.0,80.0,2015
231240,37.0,37.0,2015
231250,30.0,30.0,2015
231260,20.0,20.0,2015
231270,52.0,48.0,2015
231280,7.0,7.0,2015
231290,847.0,759.0,2015
231300,26.0,26.0,2015
231310,48.0,48.0,2015
231320,39.0,39.0,2015
231325,16.0,16.0,2015
231330,81.0,81.0,2015
231335,16.0,16.0,2015
231340,65.0,65.0,2015
231350,12.0,12.0,2015
231355,13.0,13.0,2015
231360,22.0,22.0,2015
231370,20.0,20.0,2015
231375,13.0,13.0,2015
231380,25.0,25.0,2015
231390,12.0,12.0,2015
231395,20.0,20.0,2015
231400,61.0,53.0,2015
231410,69.0,69.0,2015
240010,72.0,66.0,2015
240020,68.0,34.0,2015
240030,27.0,27.0,2015
240050,109.0,109.0,2015
240060,50.0,50.0,2015
240070,21.0,21.0,2015
240080,28.0,28.0,2015
240090,32.0,32.0,2015
240100,73.0,69.0,2015
240110,34.0,34.0,2015
240120,20.0,20.0,2015
240140,9.0,9.0,2015
240145,21.0,21.0,2015
240150,12.0,12.0,2015
240160,35.0,35.0,2015
240170,15.0,15.0,2015
240180,15.0,15.0,2015
240190,8.0,8.0,2015
240200,184.0,146.0,2015
240220,40.0,40.0,2015
240230,30.0,26.0,2015
240240,33.0,33.0,2015
240250,21.0,21.0,2015
240260,47.0,47.0,2015
240270,24.0,24.0,2015
240280,12.0,12.0,2015
240290,9.0,9.0,2015
240300,12.0,12.0,2015
240310,86.0,86.0,2015
240320,16.0,16.0,2015
240325,141.0,141.0,2015
240330,25.0,25.0,2015
240340,20.0,20.0,2015
240360,26.0,26.0,2015
240370,15.0,15.0,2015
240380,25.0,25.0,2015
240390,6.0,6.0,2015
240400,28.0,28.0,2015
240420,14.0,14.0,2015
240430,12.0,12.0,2015
240440,13.0,13.0,2015
240450,27.0,27.0,2015
240490,15.0,15.0,2015
240500,17.0,17.0,2015
240510,16.0,16.0,2015
240520,20.0,20.0,2015
240530,18.0,18.0,2015
240540,1.0,1.0,2015
240560,25.0,25.0,2015
240570,33.0,33.0,2015
240580,34.0,34.0,2015
240600,21.0,21.0,2015
240610,48.0,48.0,2015
240620,10.0,10.0,2015
240640,8.0,8.0,2015
240650,29.0,29.0,2015
240670,31.0,31.0,2015
240680,8.0,8.0,2015
240690,12.0,12.0,2015
240700,30.0,30.0,2015
240710,38.0,34.0,2015
240720,75.0,75.0,2015
240725,12.0,12.0,2015
240730,19.0,19.0,2015
240740,30.0,30.0,2015
240760,16.0,16.0,2015
240770,11.0,11.0,2015
240780,21.0,21.0,2015
240790,13.0,13.0,2015
240800,646.0,553.0,2015
240810,3106.0,2097.0,2015
240820,24.0,,2015
240830,38.0,38.0,2015
240840,14.0,14.0,2015
240850,16.0,16.0,2015
240860,8.0,8.0,2015
240880,6.0,6.0,2015
240890,50.0,50.0,2015
240910,30.0,30.0,2015
240930,40.0,40.0,2015
240940,120.0,105.0,2015
240950,14.0,14.0,2015
240960,4.0,4.0,2015
240980,11.0,11.0,2015
240990,13.0,13.0,2015
241000,10.0,10.0,2015
241010,30.0,30.0,2015
241020,31.0,31.0,2015
241030,22.0,22.0,2015
241040,1.0,1.0,2015
241050,8.0,8.0,2015
241060,15.0,15.0,2015
241070,17.0,17.0,2015
241080,15.0,15.0,2015
241100,18.0,18.0,2015
241110,13.0,13.0,2015
241120,101.0,101.0,2015
241140,25.0,25.0,2015
241142,13.0,13.0,2015
241150,40.0,40.0,2015
241170,10.0,10.0,2015
241200,64.0,64.0,2015
241210,26.0,8.0,2015
241220,126.0,80.0,2015
241230,16.0,16.0,2015
241240,26.0,26.0,2015
241250,91.0,91.0,2015
241255,7.0,7.0,2015
241260,40.0,36.0,2015
241270,4.0,4.0,2015
241280,19.0,19.0,2015
241290,32.0,32.0,2015
241300,14.0,14.0,2015
241310,7.0,7.0,2015
241330,12.0,12.0,2015
241335,17.0,17.0,2015
241340,22.0,22.0,2015
241355,13.0,13.0,2015
241360,15.0,15.0,2015
241370,12.0,12.0,2015
241380,14.0,7.0,2015
241390,6.0,6.0,2015
241400,17.0,17.0,2015
241410,27.0,27.0,2015
241415,3.0,3.0,2015
241420,15.0,15.0,2015
241440,30.0,30.0,2015
241445,12.0,12.0,2015
241450,16.0,16.0,2015
241460,13.0,13.0,2015
241475,8.0,8.0,2015
241480,12.0,12.0,2015
241490,15.0,15.0,2015
241500,21.0,21.0,2015
250010,20.0,20.0,2015
250020,12.0,12.0,2015
250030,46.0,46.0,2015
250040,28.0,28.0,2015
250060,15.0,15.0,2015
250070,28.0,28.0,2015
250080,4.0,4.0,2015
250090,13.0,13.0,2015
250100,76.0,76.0,2015
250110,36.0,36.0,2015
250130,40.0,40.0,2015
250150,37.0,37.0,2015
250180,48.0,48.0,2015
250190,23.0,23.0,2015
250200,31.0,28.0,2015
250210,3.0,,2015
250230,16.0,16.0,2015
250240,19.0,19.0,2015
250250,33.0,33.0,2015
250260,19.0,19.0,2015
250280,25.0,25.0,2015
250290,18.0,18.0,2015
250300,38.0,35.0,2015
250320,63.0,35.0,2015
250340,5.0,5.0,2015
250350,22.0,22.0,2015
250370,210.0,148.0,2015
250400,1754.0,1434.0,2015
250420,9.0,9.0,2015
250430,64.0,64.0,2015
250440,58.0,58.0,2015
250480,34.0,34.0,2015
250500,16.0,16.0,2015
250510,62.0,62.0,2015
250540,23.0,23.0,2015
250570,16.0,16.0,2015
250600,60.0,27.0,2015
250610,16.0,16.0,2015
250620,18.0,18.0,2015
250630,117.0,105.0,2015
250640,29.0,29.0,2015
250650,4.0,4.0,2015
250660,12.0,12.0,2015
250680,32.0,32.0,2015
250690,128.0,106.0,2015
250700,49.0,49.0,2015
250710,18.0,18.0,2015
250730,8.0,8.0,2015
250740,12.0,12.0,2015
250750,2855.0,2007.0,2015
250770,70.0,70.0,2015
250780,14.0,14.0,2015
250790,12.0,12.0,2015
250800,16.0,16.0,2015
250820,19.0,19.0,2015
250830,38.0,38.0,2015
250840,10.0,10.0,2015
250860,2.0,2.0,2015
250890,104.0,104.0,2015
250920,51.0,51.0,2015
250970,55.0,55.0,2015
250990,19.0,19.0,2015
251010,22.0,22.0,2015
251020,22.0,22.0,2015
251040,21.0,21.0,2015
251080,288.0,246.0,2015
251090,17.0,17.0,2015
251110,28.0,28.0,2015
251120,47.0,47.0,2015
251130,86.0,78.0,2015
251140,100.0,100.0,2015
251150,19.0,18.0,2015
251180,17.0,17.0,2015
251200,57.0,57.0,2015
251210,94.0,94.0,2015
251230,74.0,70.0,2015
251250,41.0,41.0,2015
251280,8.0,8.0,2015
251320,18.0,18.0,2015
251335,10.0,10.0,2015
251340,36.0,36.0,2015
251370,106.0,92.0,2015
251385,6.0,6.0,2015
251390,37.0,37.0,2015
251400,12.0,12.0,2015
251420,3.0,3.0,2015
251430,15.0,15.0,2015
251450,23.0,23.0,2015
251470,4.0,4.0,2015
251490,26.0,26.0,2015
251530,58.0,58.0,2015
251540,36.0,36.0,2015
251550,58.0,58.0,2015
251570,12.0,12.0,2015
251590,15.0,15.0,2015
251600,34.0,34.0,2015
251610,22.0,22.0,2015
251620,204.0,131.0,2015
251630,41.0,41.0,2015
251650,52.0,52.0,2015
251660,23.0,23.0,2015
251670,39.0,39.0,2015
251690,44.0,44.0,2015
251710,8.0,8.0,2015
260005,63.0,49.0,2015
260010,197.0,151.0,2015
260020,40.0,40.0,2015
260030,88.0,67.0,2015
260040,50.0,50.0,2015
260050,43.0,43.0,2015
260060,11.0,11.0,2015
260070,26.0,26.0,2015
260080,18.0,18.0,2015
260090,31.0,31.0,2015
260100,17.0,17.0,2015
260105,3.0,3.0,2015
260110,187.0,164.0,2015
260120,164.0,122.0,2015
260130,11.0,11.0,2015
260140,210.0,210.0,2015
260150,9.0,9.0,2015
260160,44.0,44.0,2015
260170,65.0,59.0,2015
260180,10.0,10.0,2015
260190,144.0,126.0,2015
260200,28.0,28.0,2015
260210,45.0,45.0,2015
260220,33.0,33.0,2015
260230,52.0,52.0,2015
260240,14.0,14.0,2015
260250,7.0,7.0,2015
260260,31.0,31.0,2015
260270,17.0,17.0,2015
260280,68.0,68.0,2015
260290,415.0,293.0,2015
260300,58.0,58.0,2015
260310,16.0,16.0,2015
260320,35.0,35.0,2015
260330,15.0,15.0,2015
260340,17.0,17.0,2015
260345,117.0,57.0,2015
260350,14.0,14.0,2015
260360,7.0,7.0,2015
260370,32.0,32.0,2015
260380,25.0,25.0,2015
260390,15.0,15.0,2015
260392,11.0,11.0,2015
260400,115.0,113.0,2015
260410,947.0,778.0,2015
260415,28.0,28.0,2015
260420,27.0,27.0,2015
260430,18.0,18.0,2015
260440,19.0,19.0,2015
260450,38.0,38.0,2015
260460,21.0,21.0,2015
260470,23.0,23.0,2015
260480,36.0,36.0,2015
260490,31.0,31.0,2015
260500,20.0,20.0,2015
260510,83.0,71.0,2015
260515,27.0,27.0,2015
260520,164.0,136.0,2015
260530,33.0,33.0,2015
260540,17.0,17.0,2015
260545,8.0,8.0,2015
260550,7.0,7.0,2015
260560,22.0,22.0,2015
260570,53.0,43.0,2015
260580,11.0,11.0,2015
260590,23.0,23.0,2015
260600,481.0,391.0,2015
260610,24.0,24.0,2015
260620,143.0,101.0,2015
260630,19.0,19.0,2015
260640,60.0,60.0,2015
260650,22.0,22.0,2015
260660,19.0,19.0,2015
260670,7.0,7.0,2015
260680,232.0,138.0,2015
260690,16.0,16.0,2015
260700,13.0,13.0,2015
260710,4.0,4.0,2015
260720,18.0,18.0,2015
260730,48.0,48.0,2015
260740,4.0,4.0,2015
260750,32.0,32.0,2015
260760,14.0,14.0,2015
260765,42.0,42.0,2015
260770,25.0,25.0,2015
260775,20.0,20.0,2015
260780,14.0,14.0,2015
260790,576.0,445.0,2015
260795,32.0,32.0,2015
260800,13.0,13.0,2015
260805,23.0,23.0,2015
260810,23.0,23.0,2015
260820,14.0,14.0,2015
260825,6.0,6.0,2015
260830,15.0,15.0,2015
260840,18.0,18.0,2015
260845,13.0,13.0,2015
260850,20.0,20.0,2015
260860,35.0,35.0,2015
260870,17.0,17.0,2015
260875,29.0,29.0,2015
260880,34.0,34.0,2015
260890,241.0,231.0,2015
260900,52.0,52.0,2015
260910,9.0,9.0,2015
260915,16.0,16.0,2015
260920,13.0,13.0,2015
260930,34.0,34.0,2015
260940,43.0,43.0,2015
260950,40.0,40.0,2015
260960,434.0,301.0,2015
260970,20.0,20.0,2015
260980,11.0,11.0,2015
260990,94.0,88.0,2015
261000,341.0,339.0,2015
261010,16.0,16.0,2015
261020,26.0,26.0,2015
261030,20.0,20.0,2015
261040,29.0,29.0,2015
261050,25.0,25.0,2015
261060,93.0,93.0,2015
261070,444.0,407.0,2015
261080,23.0,23.0,2015
261090,177.0,158.0,2015
261100,121.0,119.0,2015
261110,492.0,323.0,2015
261120,14.0,14.0,2015
261130,21.0,21.0,2015
261140,4.0,4.0,2015
261150,50.0,50.0,2015
261160,8529.0,6482.0,2015
261170,30.0,30.0,2015
261180,42.0,42.0,2015
261190,65.0,65.0,2015
261200,20.0,20.0,2015
261210,5.0,5.0,2015
261220,243.0,178.0,2015
261230,19.0,19.0,2015
261240,14.0,14.0,2015
261245,17.0,17.0,2015
261247,15.0,15.0,2015
261250,81.0,75.0,2015
261255,12.0,12.0,2015
261260,43.0,43.0,2015
261280,10.0,10.0,2015
261290,28.0,28.0,2015
261300,46.0,46.0,2015
261310,53.0,53.0,2015
261320,43.0,43.0,2015
261330,46.0,46.0,2015
261340,22.0,22.0,2015
261350,76.0,64.0,2015
261360,73.0,65.0,2015
261370,117.0,87.0,2015
261380,29.0,29.0,2015
261390,587.0,453.0,2015
261400,36.0,36.0,2015
261410,90.0,63.0,2015
261420,50.0,50.0,2015
261430,22.0,22.0,2015
261440,10.0,5.0,2015
261450,191.0,184.0,2015
261460,35.0,35.0,2015
261480,17.0,17.0,2015
261485,16.0,16.0,2015
261500,56.0,56.0,2015
261510,12.0,12.0,2015
261520,11.0,11.0,2015
261530,142.0,142.0,2015
261540,31.0,31.0,2015
261550,11.0,11.0,2015
261560,79.0,35.0,2015
261570,13.0,13.0,2015
261580,19.0,19.0,2015
261590,39.0,39.0,2015
261600,24.0,24.0,2015
261610,15.0,15.0,2015
261620,40.0,40.0,2015
261630,77.0,77.0,2015
261640,421.0,338.0,2015
261650,14.0,14.0,2015
270010,32.0,32.0,2015
270020,25.0,25.0,2015
270030,850.0,592.0,2015
270040,44.0,44.0,2015
270070,35.0,35.0,2015
270100,23.0,23.0,2015
270120,3.0,3.0,2015
270130,26.0,26.0,2015
270140,40.0,40.0,2015
270170,37.0,37.0,2015
270190,8.0,8.0,2015
270210,34.0,34.0,2015
270230,358.0,358.0,2015
270235,8.0,8.0,2015
270240,44.0,44.0,2015
270280,16.0,16.0,2015
270290,48.0,48.0,2015
270300,3.0,3.0,2015
270310,14.0,14.0,2015
270375,2.0,2.0,2015
270380,50.0,50.0,2015
270400,35.0,35.0,2015
270410,3.0,3.0,2015
270420,14.0,14.0,2015
270430,3384.0,2257.0,2015
270440,32.0,32.0,2015
270450,8.0,8.0,2015
270470,14.0,14.0,2015
270500,36.0,36.0,2015
270510,24.0,24.0,2015
270550,54.0,53.0,2015
270570,47.0,46.0,2015
270630,126.0,110.0,2015
270640,52.0,52.0,2015
270660,16.0,16.0,2015
270670,130.0,124.0,2015
270680,18.0,18.0,2015
270690,54.0,54.0,2015
270710,39.0,39.0,2015
270730,45.0,45.0,2015
270760,28.0,28.0,2015
270770,84.0,44.0,2015
270800,112.0,106.0,2015
270820,18.0,18.0,2015
270830,50.0,50.0,2015
270840,20.0,20.0,2015
270850,28.0,28.0,2015
270860,119.0,111.0,2015
270880,6.0,6.0,2015
270915,40.0,40.0,2015
270920,9.0,9.0,2015
270930,69.0,65.0,2015
270940,40.0,40.0,2015
280020,44.0,44.0,2015
280030,2072.0,1384.0,2015
280040,1.0,1.0,2015
280120,27.0,27.0,2015
280130,65.0,65.0,2015
280140,1.0,1.0,2015
280150,1.0,1.0,2015
280210,218.0,211.0,2015
280230,1.0,1.0,2015
280280,1.0,1.0,2015
280290,162.0,120.0,2015
280300,1.0,1.0,2015
280340,21.0,21.0,2015
280350,194.0,193.0,2015
280360,1.0,1.0,2015
280420,1.0,1.0,2015
280440,27.0,27.0,2015
280450,49.0,49.0,2015
280480,61.0,61.0,2015
280540,18.0,18.0,2015
280550,17.0,17.0,2015
280560,18.0,18.0,2015
280570,49.0,49.0,2015
280580,1.0,1.0,2015
280590,57.0,57.0,2015
280610,3.0,3.0,2015
280670,31.0,21.0,2015
280710,15.0,15.0,2015
280740,2.0,2.0,2015
280760,5.0,1.0,2015
290010,9.0,9.0,2015
290020,24.0,24.0,2015
290030,14.0,14.0,2015
290035,19.0,19.0,2015
290040,20.0,20.0,2015
290050,12.0,12.0,2015
290060,13.0,13.0,2015
290070,254.0,180.0,2015
290080,59.0,51.0,2015
290100,53.0,53.0,2015
290110,16.0,16.0,2015
290115,29.0,29.0,2015
290120,33.0,33.0,2015
290130,32.0,32.0,2015
290140,6.0,6.0,2015
290150,6.0,6.0,2015
290160,138.0,138.0,2015
290200,41.0,33.0,2015
290205,27.0,27.0,2015
290210,52.0,48.0,2015
290240,40.0,40.0,2015
290250,28.0,28.0,2015
290260,36.0,36.0,2015
290270,88.0,88.0,2015
290280,84.0,67.0,2015
290290,32.0,32.0,2015
290300,26.0,26.0,2015
290320,387.0,347.0,2015
290323,23.0,22.0,2015
290327,29.0,29.0,2015
290330,33.0,33.0,2015
290340,40.0,40.0,2015
290350,36.0,36.0,2015
290360,14.0,14.0,2015
290380,14.0,14.0,2015
290390,106.0,87.0,2015
290395,19.0,19.0,2015
290400,24.0,24.0,2015
290405,16.0,16.0,2015
290410,26.0,26.0,2015
290420,62.0,60.0,2015
290430,19.0,19.0,2015
290440,35.0,35.0,2015
290450,11.0,11.0,2015
290460,123.0,100.0,2015
290475,15.0,15.0,2015
290480,14.0,14.0,2015
290490,83.0,83.0,2015
290500,51.0,49.0,2015
290510,36.0,36.0,2015
290520,156.0,134.0,2015
290530,33.0,33.0,2015
290550,39.0,39.0,2015
290560,126.0,124.0,2015
290570,256.0,153.0,2015
290580,17.0,17.0,2015
290590,77.0,77.0,2015
290600,84.0,72.0,2015
290610,24.0,24.0,2015
290620,36.0,36.0,2015
290630,75.0,65.0,2015
290640,16.0,16.0,2015
290650,115.0,72.0,2015
290660,37.0,26.0,2015
290670,55.0,55.0,2015
290680,40.0,40.0,2015
290682,61.0,61.0,2015
290685,21.0,21.0,2015
290687,67.0,67.0,2015
290689,3.0,3.0,2015
290690,75.0,61.0,2015
290710,30.0,30.0,2015
290720,41.0,41.0,2015
290730,57.0,57.0,2015
290750,108.0,54.0,2015
290755,8.0,8.0,2015
290760,42.0,42.0,2015
290770,15.0,15.0,2015
290780,67.0,46.0,2015
290790,30.0,30.0,2015
290800,35.0,35.0,2015
290810,31.0,31.0,2015
290820,20.0,20.0,2015
290830,64.0,64.0,2015
290840,214.0,154.0,2015
290850,94.0,76.0,2015
290860,17.0,17.0,2015
290870,16.0,16.0,2015
290890,28.0,28.0,2015
290900,5.0,5.0,2015
290910,38.0,38.0,2015
290930,35.0,35.0,2015
290950,24.0,24.0,2015
290960,23.0,23.0,2015
290970,69.0,69.0,2015
290980,140.0,131.0,2015
290990,26.0,26.0,2015
291005,37.0,24.0,2015
291010,7.0,7.0,2015
291030,13.0,13.0,2015
291040,49.0,49.0,2015
291050,65.0,65.0,2015
291060,40.0,40.0,2015
291070,85.0,79.0,2015
291072,260.0,145.0,2015
291080,1373.0,1003.0,2015
291085,30.0,30.0,2015
291110,29.0,29.0,2015
291120,76.0,72.0,2015
291125,8.0,8.0,2015
291130,16.0,16.0,2015
291150,5.0,5.0,2015
291170,171.0,125.0,2015
291180,32.0,32.0,2015
291190,34.0,34.0,2015
291200,29.0,29.0,2015
291210,32.0,32.0,2015
291230,21.0,21.0,2015
291240,33.0,29.0,2015
291250,9.0,9.0,2015
291270,30.0,30.0,2015
291280,23.0,23.0,2015
291290,91.0,91.0,2015
291300,62.0,62.0,2015
291310,32.0,31.0,2015
291320,78.0,50.0,2015
291330,22.0,22.0,2015
291340,29.0,29.0,2015
291345,8.0,8.0,2015
291350,80.0,80.0,2015
291360,493.0,325.0,2015
291370,46.0,46.0,2015
291380,12.0,12.0,2015
291390,119.0,88.0,2015
291400,67.0,65.0,2015
291410,24.0,24.0,2015
291420,29.0,29.0,2015
291430,16.0,16.0,2015
291440,47.0,47.0,2015
291450,24.0,24.0,2015
291460,166.0,125.0,2015
291465,39.0,39.0,2015
291470,189.0,154.0,2015
291480,741.0,607.0,2015
291490,61.0,61.0,2015
291500,15.0,15.0,2015
291510,8.0,8.0,2015
291520,17.0,17.0,2015
291530,20.0,20.0,2015
291535,24.0,24.0,2015
291540,12.0,12.0,2015
291550,60.0,60.0,2015
291560,58.0,57.0,2015
291570,28.0,28.0,2015
291580,42.0,42.0,2015
291600,54.0,52.0,2015
291610,52.0,52.0,2015
291630,12.0,12.0,2015
291640,114.0,69.0,2015
291650,54.0,50.0,2015
291660,16.0,16.0,2015
291670,17.0,17.0,2015
291680,30.0,30.0,2015
291685,30.0,30.0,2015
291690,85.0,85.0,2015
291700,45.0,42.0,2015
291710,45.0,45.0,2015
291720,24.0,24.0,2015
291730,33.0,33.0,2015
291733,14.0,14.0,2015
291735,30.0,30.0,2015
291740,29.0,29.0,2015
291750,283.0,103.0,2015
291760,124.0,114.0,2015
291770,28.0,28.0,2015
291800,442.0,293.0,2015
291810,28.0,28.0,2015
291820,23.0,23.0,2015
291830,26.0,26.0,2015
291835,36.0,36.0,2015
291840,450.0,382.0,2015
291845,24.0,24.0,2015
291850,31.0,31.0,2015
291855,37.0,37.0,2015
291860,5.0,5.0,2015
291875,1.0,1.0,2015
291880,41.0,41.0,2015
291905,27.0,27.0,2015
291915,44.0,44.0,2015
291920,255.0,129.0,2015
291930,14.0,14.0,2015
291940,20.0,20.0,2015
291950,92.0,54.0,2015
291955,69.0,33.0,2015
291960,20.0,20.0,2015
291970,27.0,27.0,2015
291980,63.0,48.0,2015
291990,38.0,38.0,2015
291992,29.0,29.0,2015
292000,14.0,14.0,2015
292010,32.0,32.0,2015
292020,21.0,21.0,2015
292050,89.0,89.0,2015
292080,19.0,19.0,2015
292100,69.0,47.0,2015
292105,21.0,21.0,2015
292110,32.0,32.0,2015
292120,78.0,78.0,2015
292130,21.0,21.0,2015
292140,19.0,19.0,2015
292150,60.0,60.0,2015
292160,2.0,2.0,2015
292170,102.0,94.0,2015
292180,24.0,24.0,2015
292190,32.0,32.0,2015
292200,91.0,52.0,2015
292205,34.0,34.0,2015
292210,32.0,32.0,2015
292230,40.0,17.0,2015
292240,45.0,45.0,2015
292250,91.0,91.0,2015
292265,30.0,30.0,2015
292270,30.0,30.0,2015
292273,15.0,15.0,2015
292290,39.0,39.0,2015
292300,61.0,61.0,2015
292310,23.0,23.0,2015
292320,13.0,13.0,2015
292330,15.0,15.0,2015
292335,17.0,17.0,2015
292340,54.0,54.0,2015
292360,85.0,81.0,2015
292370,36.0,36.0,2015
292380,18.0,18.0,2015
292390,7.0,7.0,2015
292400,170.0,144.0,2015
292405,9.0,9.0,2015
292420,3.0,3.0,2015
292430,26.0,26.0,2015
292440,30.0,30.0,2015
292450,24.0,24.0,2015
292460,58.0,58.0,2015
292465,16.0,16.0,2015
292470,17.0,17.0,2015
292480,37.0,37.0,2015
292490,30.0,27.0,2015
292500,59.0,59.0,2015
292510,70.0,70.0,2015
292520,165.0,135.0,2015
292525,30.0,30.0,2015
292530,158.0,139.0,2015
292540,21.0,21.0,2015
292550,42.0,42.0,2015
292560,17.0,17.0,2015
292575,17.0,17.0,2015
292580,53.0,53.0,2015
292590,17.0,17.0,2015
292595,22.0,22.0,2015
292600,117.0,96.0,2015
292610,24.0,24.0,2015
292620,29.0,29.0,2015
292630,121.0,115.0,2015
292640,68.0,68.0,2015
292650,5.0,5.0,2015
292660,95.0,83.0,2015
292670,17.0,17.0,2015
292690,27.0,27.0,2015
292700,55.0,55.0,2015
292720,105.0,100.0,2015
292730,16.0,16.0,2015
292740,7789.0,5324.0,2015
292750,13.0,13.0,2015
292770,22.0,22.0,2015
292790,23.0,23.0,2015
292800,99.0,97.0,2015
292810,57.0,57.0,2015
292820,36.0,36.0,2015
292830,13.0,13.0,2015
292840,24.0,24.0,2015
292850,28.0,28.0,2015
292860,84.0,77.0,2015
